id,disk,offset,jp,en
s_004883,Alshark (System disk).hdm,0x0DA59E,"跚ｶｷ0880888!""y/{8zyy""yy惚","[UNTRANSLATED]"
s_004884,Alshark (System disk).hdm,0x0DA5F4,"髄葬""""""#","[UNTRANSLATED]"
s_004885,Alshark (System disk).hdm,0x0DA663,"惚掉0888889%ccccccc'0&ge","[UNTRANSLATED]"
s_004886,Alshark (System disk).hdm,0x0DA909,"炎l""""k炎]ｭ","[UNTRANSLATED]"
s_004888,Alshark (System disk).hdm,0x0DB27D,"Ｙ:z克孜""","[UNTRANSLATED]"
s_004889,Alshark (System disk).hdm,0x0DB479,"髄馳""y#ｰｰｰｰｰｰｰｰｰｰｰｰｰｰｱ","[UNTRANSLATED]"
s_004890,Alshark (System disk).hdm,0x0DB4D7,"Ｙxxxxxx:ﾞﾟ(z惚孜y""yy{ｩ","[UNTRANSLATED]"
s_004891,Alshark (System disk).hdm,0x0DB5D7,"克克ｨy{ﾞﾟｦｧ8!""""""""""#","[UNTRANSLATED]"
s_004893,Alshark (System disk).hdm,0x0DB755,"麹試ｨ{ﾑ","[UNTRANSLATED]"
s_004895,Alshark (System disk).hdm,0x0DB9E4,"惚孜y/y/{ｽ","[UNTRANSLATED]"
s_004896,Alshark (System disk).hdm,0x0DBA96,"炎}""""""|炎]!""""1","[UNTRANSLATED]"
s_004897,Alshark (System disk).hdm,0x0DBAD6,"克y""""""y克{!""""yyyyyyyyy#ｭ","[UNTRANSLATED]"
s_004899,Alshark (System disk).hdm,0x0DBDCA,"克孜{//y""""!""""y""#","[UNTRANSLATED]"
s_004900,Alshark (System disk).hdm,0x0DBEA7,"克試ｨy""#!""""""#!""""""""#","[UNTRANSLATED]"
s_004902,Alshark (System disk).hdm,0x0DC54E,"操巣AvDFEbcvWﾒ","[UNTRANSLATED]"
s_004903,Alshark (System disk).hdm,0x0DC59C,"操ﾑﾑﾐ操","[UNTRANSLATED]"
s_004904,Alshark (System disk).hdm,0x0DC5AA,"操帯｡ﾁﾒ","[UNTRANSLATED]"
s_004905,Alshark (System disk).hdm,0x0DC5CC,"帯ﾀ｡ﾑ操","[UNTRANSLATED]"
s_004906,Alshark (System disk).hdm,0x0DC5EB,"操ﾑﾁﾒ操","[UNTRANSLATED]"
s_004907,Alshark (System disk).hdm,0x0DC6D1,"操チ""SyyU""2","[UNTRANSLATED]"
s_004908,Alshark (System disk).hdm,0x0DC704,"荘チ2""SyU2","[UNTRANSLATED]"
s_004909,Alshark (System disk).hdm,0x0DC737,"瀁+dede痼ﾐ","[UNTRANSLATED]"
s_004910,Alshark (System disk).hdm,0x0DC7E9,"妲學{FF3","[UNTRANSLATED]"
s_004911,Alshark (System disk).hdm,0x0DC9D2,"チSyU""rs2荘ﾒﾑ｡ｰｲﾒ","[UNTRANSLATED]"
s_004912,Alshark (System disk).hdm,0x0DCAAC,"エHHHHHHHIエHHHHHHIﾒ","[UNTRANSLATED]"
s_004913,Alshark (System disk).hdm,0x0DCBF6,"堕ﾒﾒﾒ唾ﾁ｡","[UNTRANSLATED]"
s_004914,Alshark (System disk).hdm,0x0DD4A5,"末沫""""""""""#!""""""""""","[UNTRANSLATED]"
s_004915,Alshark (System disk).hdm,0x0DD5A5,"克y""""""y克{1K","[UNTRANSLATED]"
s_004918,Alshark (System disk).hdm,0x0DD9B3,"施(z克y/y/{ｶｷﾜﾝ","[UNTRANSLATED]"
s_004919,Alshark (System disk).hdm,0x0DDAA7,"麹孜""""""ymymy""#8!""y""y""""#ｶｷﾜﾝ","[UNTRANSLATED]"
s_004920,Alshark (System disk).hdm,0x0DDC51,"麹試yyｨy{ﾞﾟ","[UNTRANSLATED]"
s_004922,Alshark (System disk).hdm,0x0DE157,"甥恰]ｦｧ","[UNTRANSLATED]"
s_004923,Alshark (System disk).hdm,0x0DE1D7,"克孜{ﾜﾝ","[UNTRANSLATED]"
s_004924,Alshark (System disk).hdm,0x0DE566,"克y""y克{ｦｧ8!""""""""""""""""""""#","[UNTRANSLATED]"
s_004925,Alshark (System disk).hdm,0x0DE58F,"末沫#!""""""""""""""#ﾍ","[UNTRANSLATED]"
s_004926,Alshark (System disk).hdm,0x0DE892,"ⅰz麹孜yｨy{","[UNTRANSLATED]"
s_004927,Alshark (System disk).hdm,0x0DE8F2,"ⅰz麹孜""","[UNTRANSLATED]"
s_004928,Alshark (System disk).hdm,0x0DEA41,"克y""y{z克y""y{","[UNTRANSLATED]"
s_004929,Alshark (System disk).hdm,0x0DEA56,"克{zy""y克{!""""""""""#!""""""""""#","[UNTRANSLATED]"
s_004930,Alshark (System disk).hdm,0x0DEC38,"瞋ﾀ瑞ｰｰｰ","[UNTRANSLATED]"
s_004931,Alshark (System disk).hdm,0x0DEC9C,"瑞ｰｰｲﾀｲﾑﾒ荘","[UNTRANSLATED]"
s_004932,Alshark (System disk).hdm,0x0DED39,"操ﾑﾀ｡晴","[UNTRANSLATED]"
s_004933,Alshark (System disk).hdm,0x0DED9A,"荘帯｡ﾑﾒ","[UNTRANSLATED]"
s_004934,Alshark (System disk).hdm,0x0DEDCE,"荘ﾒﾑﾒｱ操","[UNTRANSLATED]"
s_004935,Alshark (System disk).hdm,0x0DEDEE,"続ｱ｡弔ﾑﾒ","[UNTRANSLATED]"
s_004936,Alshark (System disk).hdm,0x0DEE0E,"詑｡｡｡｡ｱ操","[UNTRANSLATED]"
s_004937,Alshark (System disk).hdm,0x0DEE20,"巣Qrs""rsTyU""2荘ﾀ｡","[UNTRANSLATED]"
s_004938,Alshark (System disk).hdm,0x0DEE4E,"帯ﾀ｡｡ﾂﾑ操","[UNTRANSLATED]"
s_004939,Alshark (System disk).hdm,0x0DEE96,"痰1777'''#｡ﾂ操","[UNTRANSLATED]"
s_004940,Alshark (System disk).hdm,0x0DEED7,"ゲTzzzz5&ﾑ操","[UNTRANSLATED]"
s_004941,Alshark (System disk).hdm,0x0DEF8C,"操巣AD6","[UNTRANSLATED]"
s_004942,Alshark (System disk).hdm,0x0DF00F,"隊deffde痼","[UNTRANSLATED]"
s_004943,Alshark (System disk).hdm,0x0DF01E,"晴摺｡ﾂ｢ﾂ","[UNTRANSLATED]"
s_004944,Alshark (System disk).hdm,0x0DF05A,"帯ﾀﾀ晴ﾂ｢ﾒ","[UNTRANSLATED]"
s_004945,Alshark (System disk).hdm,0x0DF098,"操操ﾒﾑﾀﾀﾒ","[UNTRANSLATED]"
s_004946,Alshark (System disk).hdm,0x0DF0A5,"妲妲FF{F3","[UNTRANSLATED]"
s_004947,Alshark (System disk).hdm,0x0DF122,"巣!FFBFBFF{3操","[UNTRANSLATED]"
s_004948,Alshark (System disk).hdm,0x0DF1A0,"操巣`""rs""SyU""2","[UNTRANSLATED]"
s_004949,Alshark (System disk).hdm,0x0DF32A,"巣0777777#巣1'7'67'7#","[UNTRANSLATED]"
s_004950,Alshark (System disk).hdm,0x0DF3A9,"操ゲTzzzz5&","[UNTRANSLATED]"
s_004951,Alshark (System disk).hdm,0x0DF48B,"操!縵j{FF@","[UNTRANSLATED]"
s_004952,Alshark (System disk).hdm,0x0DF499,"待ﾑﾀﾀ晴ﾑﾐﾂﾐ","[UNTRANSLATED]"
s_004953,Alshark (System disk).hdm,0x0DF4BA,"荘ﾑﾀ晴ﾂﾂﾐ","[UNTRANSLATED]"
s_004954,Alshark (System disk).hdm,0x0DF62D,"操シCFEbcv","[UNTRANSLATED]"
s_004955,Alshark (System disk).hdm,0x0DF6C3,"操エHHHHHHI","[UNTRANSLATED]"
s_004956,Alshark (System disk).hdm,0x0DF70F,"操エHHHHHHHHHHI","[UNTRANSLATED]"
s_004957,Alshark (System disk).hdm,0x0DF8C0,"割ттттттттттттттч瓧BB?","[UNTRANSLATED]"
s_004958,Alshark (System disk).hdm,0x0DFC79,"操荘ﾑﾀﾀ","[UNTRANSLATED]"
s_004959,Alshark (System disk).hdm,0x0DFC8C,"荘ﾑﾀﾀ摺ﾀﾑﾑ","[UNTRANSLATED]"
s_004960,Alshark (System disk).hdm,0x0DFC9D,"痼ﾑ巣 {FFFFF{F3","[UNTRANSLATED]"
s_004961,Alshark (System disk).hdm,0x0DFCF5,"巣!FFjj{3待","[UNTRANSLATED]"
s_004962,Alshark (System disk).hdm,0x0DFD18,"縵kj{@荘","[UNTRANSLATED]"
s_004964,Alshark (System disk).hdm,0x0DFE6A,"諤ゲTzzzz5&","[UNTRANSLATED]"
s_004966,Alshark (System disk).hdm,0x0DFEF3,"エHHHHHHHHI荘","[UNTRANSLATED]"
s_004967,Alshark (System disk).hdm,0x0DFF6B,"操ﾒ荘ﾒﾒ","[UNTRANSLATED]"
s_004968,Alshark (System disk).hdm,0x0E045E,"寤;僮89","[UNTRANSLATED]"
s_004970,Alshark (System disk).hdm,0x0E08D6,"末沫""""""#ﾆﾇﾖﾗⅰ","[UNTRANSLATED]"
s_004971,Alshark (System disk).hdm,0x0E08EC,"麹孜{ﾞﾟ","[UNTRANSLATED]"
s_004972,Alshark (System disk).hdm,0x0E0B64,"末沫""""""""#ⅰ","[UNTRANSLATED]"
s_004974,Alshark (System disk).hdm,0x0E1A7B,"眠ｴｸ簫ﾈｰｱ≒/,-","[UNTRANSLATED]"
s_004977,Alshark (System disk).hdm,0x0E1ED2,"仁kKNMCCKNMlneｷﾅﾆｧ昶","[UNTRANSLATED]"
s_004979,Alshark (System disk).hdm,0x0E20BB,"鴫ｴ鞘ﾒﾈｰｴｸ","[UNTRANSLATED]"
s_004981,Alshark (System disk).hdm,0x0E21ED,"切關,ｪｼｼｫｼｫ-","[UNTRANSLATED]"
s_004982,Alshark (System disk).hdm,0x0E222D,"切關,ｺﾉﾉｻﾉｻ-","[UNTRANSLATED]"
s_004983,Alshark (System disk).hdm,0x0E259D,"脊d粒ｱ㌶/xOy","[UNTRANSLATED]"
s_004984,Alshark (System disk).hdm,0x0E4578,"亦鋳12B","[UNTRANSLATED]"
s_004987,Alshark (System disk).hdm,0x0E5C81,"糘碣]s`i`j","[UNTRANSLATED]"
s_004988,Alshark (System disk).hdm,0x0E65A0,"舟e繍JK","[UNTRANSLATED]"
s_004989,Alshark (System disk).hdm,0x0E74A2,"徭姆GGGGGv````ﾀGGGuGGGGGGWrgG","[UNTRANSLATED]"
s_004990,Alshark (System disk).hdm,0x0E75D4,"牛砂ｹｹ*","[UNTRANSLATED]"
s_004991,Alshark (System disk).hdm,0x0E7724,"ブ撩PPP","[UNTRANSLATED]"
s_004992,Alshark (System disk).hdm,0x0E7903,"興ｹ貊DTP","[UNTRANSLATED]"
s_004993,Alshark (System disk).hdm,0x0E7F87,"麹現ｹｹｹ","[UNTRANSLATED]"
s_004994,Alshark (System disk).hdm,0x0E9844,"髄GGGGGuGGGGGGGGvGGGGG髄GG","[UNTRANSLATED]"
s_004995,Alshark (System disk).hdm,0x0E98A2,"麹P麹ｻ/Pa/PPPPPPPP","[UNTRANSLATED]"
s_004996,Alshark (System disk).hdm,0x0E9B0B,"撚QQQQQQQQQQQQ倡**","[UNTRANSLATED]"
s_004997,Alshark (System disk).hdm,0x0E9B27,"會轟ｲｲｲ0ｲ","[UNTRANSLATED]"
s_004998,Alshark (System disk).hdm,0x0E9C62,"恒轟00uGGGv0","[UNTRANSLATED]"
s_004999,Alshark (System disk).hdm,0x0E9C73,"撚QQQQ撚Q0Q","[UNTRANSLATED]"
s_005000,Alshark (System disk).hdm,0x0E9D27,"撚QQQQ撚QQq","[UNTRANSLATED]"
s_005001,Alshark (System disk).hdm,0x0E9D37,"牛麹ｻｹｹ","[UNTRANSLATED]"
s_005002,Alshark (System disk).hdm,0x0E9E27,"撚QQQQQQQQ撚Q0QQQQQQQQQ","[UNTRANSLATED]"
s_005003,Alshark (System disk).hdm,0x0EA267,"姆PGGWGGGWGGGWGGGGG0q娜","[UNTRANSLATED]"
s_005004,Alshark (System disk).hdm,0x0EA286,"撚Q0QQQQQQQQQQQQQQQQ0撚Q","[UNTRANSLATED]"
s_005006,Alshark (System disk).hdm,0x0EA3D0,"尾GGG廨GGGGGGGGGG＝GGGGGGGGGGGGGGg","[UNTRANSLATED]"
s_005008,Alshark (System disk).hdm,0x0EBB08,"滑滑```uWrgW********","[UNTRANSLATED]"
s_005009,Alshark (System disk).hdm,0x0EBB68,"滑滑```","[UNTRANSLATED]"
s_005010,Alshark (System disk).hdm,0x0EBBC8,"滑滑```/οﾎﾎﾎﾌa","[UNTRANSLATED]"
s_005011,Alshark (System disk).hdm,0x0EC551,"儔QQQQQQQQQQQ魯```ﾀa","[UNTRANSLATED]"
s_005013,Alshark (System disk).hdm,0x0ED283,"浤ｰｰﾞｰｰｲ浤ｰｰｰｰｰｰｰｰｰｰｰﾞﾞｰｰｲO_","[UNTRANSLATED]"
s_005014,Alshark (System disk).hdm,0x0ED667,"ブGGGGGGDTGGvPブGGGGPGGG","[UNTRANSLATED]"
s_005015,Alshark (System disk).hdm,0x0ED706,"彗姆GGGGGPGGGWPa/aDST6DTa","[UNTRANSLATED]"
s_005016,Alshark (System disk).hdm,0x0EDBED,"恒ｻ｢ｹｹｹｹP策","[UNTRANSLATED]"
s_005017,Alshark (System disk).hdm,0x0EDFC1,"撚Q00撚QQQQq","[UNTRANSLATED]"
s_005018,Alshark (System disk).hdm,0x0EE5A9,"撚Q00撚Qq","[UNTRANSLATED]"
s_005020,Alshark (System disk).hdm,0x0EE8E1,"撚QQQQ撚QQQQQQQQQQQ0000000000q","[UNTRANSLATED]"
s_005021,Alshark (System disk).hdm,0x0EF4F8,"撈Wsg撈","[UNTRANSLATED]"
s_005022,Alshark (System disk).hdm,0x0EF52C,"ブ拌/PPPPa","[UNTRANSLATED]"
s_005023,Alshark (System disk).hdm,0x0EFEEE,"ブGGPブGPGvPPGGva","[UNTRANSLATED]"
s_005024,Alshark (System disk).hdm,0x0EFF6F,"牛麹ｻ/PPP","[UNTRANSLATED]"
s_005027,Alshark (System disk).hdm,0x0F448C,"磚AAAAA縒tk","[UNTRANSLATED]"
s_005028,Alshark (System disk).hdm,0x0F6962,"徠姆ﾚGGGGGGGﾛGGGGGGGGGGGGGGGG","[UNTRANSLATED]"
s_005029,Alshark (System disk).hdm,0x0F69AF,"οﾎﾎﾎﾎﾎﾌPP麹砂","[UNTRANSLATED]"
s_005030,Alshark (System disk).hdm,0x0F7454,"髄駐|{n{./|","[UNTRANSLATED]"
s_005032,Alshark (System disk).hdm,0x0F7B74,"払､[$t#･描","[UNTRANSLATED]"
s_005033,Alshark (System disk).hdm,0x0F7B8D,"納･､;稗CcDE･","[UNTRANSLATED]"
s_005034,Alshark (System disk).hdm,0x0F7D52,"筈$%""#･QDCDE･弗$%""#5･;､･BCcDE､55･､BCccDE･;67","[UNTRANSLATED]"
s_005035,Alshark (System disk).hdm,0x0F8AC5,"払;5･QDE､5;$%1･･筈､6","[UNTRANSLATED]"
s_005036,Alshark (System disk).hdm,0x0F8C71,"鸛`,ﾋ榘ﾀﾁﾂﾃﾄﾅﾆ﨏i}","[UNTRANSLATED]"
s_005037,Alshark (System disk).hdm,0x0F8F22,"鸛規:;(","[UNTRANSLATED]"
s_005038,Alshark (System disk).hdm,0x0F90F7,"娜<PP(5a/,婪","[UNTRANSLATED]"
s_005039,Alshark (System disk).hdm,0x0F9568,"城KFJ妍<","[UNTRANSLATED]"
s_005041,Alshark (System disk).hdm,0x0F9CD0,"厲  鶚ｯ","[UNTRANSLATED]"
s_005042,Alshark (System disk).hdm,0x0F9D4A,"朞JFKKK妍","[UNTRANSLATED]"
s_005043,Alshark (System disk).hdm,0x0F9FED,"訣VV旧ⅦPPﾓﾔ","[UNTRANSLATED]"
s_005049,Alshark (System disk).hdm,0x0FCB8A,"襯RDq肬p","[UNTRANSLATED]"
s_005050,Alshark (System disk).hdm,0x0FCCBA,"銜Aq糅","[UNTRANSLATED]"
s_005051,Alshark (System disk).hdm,0x0FCD11,"珮銜`","[UNTRANSLATED]"
s_005052,Alshark (System disk).hdm,0x0FD1A6,"轟-懴ﾀﾂﾔ""","[UNTRANSLATED]"
s_005053,Alshark (System disk).hdm,0x0FD222,"踈矮","[UNTRANSLATED]"
s_005054,Alshark (System disk).hdm,0x0FD25C,"懸-.懸vCcfvBx","[UNTRANSLATED]"
s_005056,Alshark (System disk).hdm,0x10064D,"潦潦02hqsssssqt","[UNTRANSLATED]"
s_005058,Alshark (System disk).hdm,0x100CC6,"潦潦002","[UNTRANSLATED]"
s_005059,Alshark (System disk).hdm,0x100CD8,"隝3V隝2","[UNTRANSLATED]"
s_005060,Alshark (System disk).hdm,0x101236,"偸{辷0","[UNTRANSLATED]"
s_005062,Alshark (System disk).hdm,0x1046ED,"猩ﾝｼ獎ﾞ","[UNTRANSLATED]"
s_005064,Alshark (System disk).hdm,0x108737,"滑?滑02","[UNTRANSLATED]"
s_005065,Alshark (System disk).hdm,0x1089C5,"珥璋0000","[UNTRANSLATED]"
s_005067,Alshark (System disk).hdm,0x108EB2,"給笈00002","[UNTRANSLATED]"
s_005069,Alshark (System disk).hdm,0x10A8B5,"沫ﾐﾐ覧L","[UNTRANSLATED]"
s_005070,Alshark (System disk).hdm,0x10A8F6,"躍躍iL","[UNTRANSLATED]"
s_005071,Alshark (System disk).hdm,0x10A937,"躍躍b/ﾓ","[UNTRANSLATED]"
s_005072,Alshark (System disk).hdm,0x10B150,"楓楓DD55","[UNTRANSLATED]"
s_005074,Alshark (System disk).hdm,0x10B937,"尿粕ｨi)","[UNTRANSLATED]"
s_005075,Alshark (System disk).hdm,0x10C015,"勉ﾘﾖﾗﾖ娩ﾖbb＝＝＝＝＝ZZZZZZZZZZuеuuuuеubb･･････････jjjjjjjjjj㊤㏄㊦㊤㊦bb･･････････jjjjjjjjjj㊦㊦㊦㊦㊦bb･･････････jjjjjjjjjj㊦㊦㊦㊦㏄bb･･････････jjjjjjjjjj㊦㊦t㊦㊦㍍b･･････････jjjjjjjjjjt㊦㊦㊦㊦㍍b･･････････jjjjjjjjjj㊦㊦㊦㊦t㍍b･･････････jjjjjjjjjj㊦㊦㊦㊦㊦bb･･････････jjjjjjjjjj㊦㊦㊦㊦㊦bbcdefgcdefg","[UNTRANSLATED]"
s_005076,Alshark (System disk).hdm,0x10E21C,"齠ﾊNｼ姫","[UNTRANSLATED]"
s_005079,Alshark (System disk).hdm,0x10FAC2,"蹼UUG轜","[UNTRANSLATED]"
s_005081,Alshark (System disk).hdm,0x1106F3,"奠烋c}b","[UNTRANSLATED]"
s_005082,Alshark (System disk).hdm,0x110A37,"品）┗澹j","[UNTRANSLATED]"
s_005084,Alshark (System disk).hdm,0x110CD9,"埇轂_ﾕT","[UNTRANSLATED]"
s_005086,Alshark (System disk).hdm,0x110D69,"閠`L2楔","[UNTRANSLATED]"
s_005088,Alshark (System disk).hdm,0x1111C5,"あ!tW袞_ﾎ","[UNTRANSLATED]"
s_005089,Alshark (System disk).hdm,0x11144F,"齡ｪｪ｢ｫ*耶{UU]Tﾕk|","[UNTRANSLATED]"
s_005090,Alshark (System disk).hdm,0x1114B0,"涯UUAU]ﾗwｪｪｪｾｪｯ冾","[UNTRANSLATED]"
s_005091,Alshark (System disk).hdm,0x112299,"痿ｪ飾ｦｪ","[UNTRANSLATED]"
s_005092,Alshark (System disk).hdm,0x113176,"晶EE選ﾕ=pDｵ4Nv","[UNTRANSLATED]"
s_005093,Alshark (System disk).hdm,0x113195,"癡ﾕJﾋｱ岡","[UNTRANSLATED]"
s_005096,Alshark (System disk).hdm,0x11349B,"棯ｪﾂ&嗤","[UNTRANSLATED]"
s_005098,Alshark (System disk).hdm,0x114409,"鏡*ｪｾ筮","[UNTRANSLATED]"
s_005099,Alshark (System disk).hdm,0x115289,"黴*ｪｪ埇","[UNTRANSLATED]"
s_005100,Alshark (System disk).hdm,0x115AD0,"蔚UAUUUS~ｪｪｾｾｪｪｾが","[UNTRANSLATED]"
s_005101,Alshark (System disk).hdm,0x115AF0,"巻ｪがｪｪ｣}UU}_UU~ﾁU","[UNTRANSLATED]"
s_005103,Alshark (System disk).hdm,0x116441,"漾犧>`Q","[UNTRANSLATED]"
s_005106,Alshark (System disk).hdm,0x117896,"練nﾁｪ鵤ｸh","[UNTRANSLATED]"
s_005107,Alshark (System disk).hdm,0x11799B,"齣ﾃ+俣ｼA，","[UNTRANSLATED]"
s_005109,Alshark (System disk).hdm,0x117CDA,"嚥ｨﾌ0橿","[UNTRANSLATED]"
s_005113,Alshark (System disk).hdm,0x118276,"滂Rx鋠G{`","[UNTRANSLATED]"
s_005116,Alshark (System disk).hdm,0x119A21,"傲?ｳ昂U#","[UNTRANSLATED]"
s_005117,Alshark (System disk).hdm,0x11A27E,"宅筑ｫﾟﾜ","[UNTRANSLATED]"
s_005119,Alshark (System disk).hdm,0x11A780,"釗妛ｪﾓｪｫ`","[UNTRANSLATED]"
s_005120,Alshark (System disk).hdm,0x11A8C0,"瑤将ｪmｮｫ","[UNTRANSLATED]"
s_005123,Alshark (System disk).hdm,0x11C969,"謎ｰ助]T","[UNTRANSLATED]"
s_005124,Alshark (System disk).hdm,0x11EBCE,"駱ｼ偆/ﾟ","[UNTRANSLATED]"
s_005126,Alshark (System disk).hdm,0x11EF90,"鶺K筧ｪｲ","[UNTRANSLATED]"
s_005128,Alshark (System disk).hdm,0x11F6B1,"愼UUEZkUc;ｪｪｺ･楳","[UNTRANSLATED]"
s_005129,Alshark (System disk).hdm,0x11F6F1,"喝UUTｪmUuzｪｪｫU逐","[UNTRANSLATED]"
s_005130,Alshark (System disk).hdm,0x11F7B1,"恪ﾕTNｪkUgr*ｫｱU摩","[UNTRANSLATED]"
s_005131,Alshark (System disk).hdm,0x1200D3,"濤ｽWw}ﾞﾍoKﾞｯ蕫","[UNTRANSLATED]"
s_005132,Alshark (System disk).hdm,0x120119,"凬畯ｿGv","[UNTRANSLATED]"
s_005134,Alshark (System disk).hdm,0x120456,"鰹~WWUUブpﾂ U","[UNTRANSLATED]"
s_005137,Alshark (System disk).hdm,0x1208F6,"槹vﾚｾ鑰:","[UNTRANSLATED]"
s_005139,Alshark (System disk).hdm,0x120CD7,"學煜UUUUdﾐﾀUUU@","[UNTRANSLATED]"
s_005141,Alshark (System disk).hdm,0x1210F9,"薮ｫｪｿｪ兤H","[UNTRANSLATED]"
s_005142,Alshark (System disk).hdm,0x121337,"毯Vｮ巻ｫUp","[UNTRANSLATED]"
s_005144,Alshark (System disk).hdm,0x121984,"橿ｲﾃ}ﾟ耒","[UNTRANSLATED]"
s_005146,Alshark (System disk).hdm,0x121B53,"棺ﾊ｢熔UWuD5]n","[UNTRANSLATED]"
s_005147,Alshark (System disk).hdm,0x121CD9,"侚瞰UUTａU)","[UNTRANSLATED]"
s_005148,Alshark (System disk).hdm,0x121D10,"夥ｪｯ*ｪｪ毆TﾕUUhｌUUU","[UNTRANSLATED]"
s_005149,Alshark (System disk).hdm,0x121D2F,"俟皜UUUU_;ﾝｪｪｪｪｪｨﾆ","[UNTRANSLATED]"
s_005150,Alshark (System disk).hdm,0x121D6E,"釜ﾖﾟ鼻UU","[UNTRANSLATED]"
s_005157,Alshark (System disk).hdm,0x123100,"筆ZX擘R=`","[UNTRANSLATED]"
s_005158,Alshark (System disk).hdm,0x123176,"晶EE檪ﾕ=pDｵ4Bp","[UNTRANSLATED]"
s_005159,Alshark (System disk).hdm,0x1231B0,"麌ﾂ｢_d将","[UNTRANSLATED]"
s_005160,Alshark (System disk).hdm,0x123576,"醢u鈆y","[UNTRANSLATED]"
s_005161,Alshark (System disk).hdm,0x1235DC,"がﾊ@ぃﾇ","[UNTRANSLATED]"
s_005163,Alshark (System disk).hdm,0x1263C5,"淬淞ｪｪｪｪｪｯ","[UNTRANSLATED]"
s_005164,Alshark (System disk).hdm,0x126DF5,"埠RE票ﾗ","[UNTRANSLATED]"
s_005166,Alshark (System disk).hdm,0x127EA2,"官ｨｪ 唖*","[UNTRANSLATED]"
s_005167,Alshark (System disk).hdm,0x128841,"藏UW煦｢","[UNTRANSLATED]"
s_005171,Alshark (System disk).hdm,0x12B67D,"各賂ｩTｪﾕ","[UNTRANSLATED]"
s_005180,Alshark (System disk).hdm,0x12DB96,"竦塵ｪｼｫｼｼｼｫｼo","[UNTRANSLATED]"
s_005181,Alshark (System disk).hdm,0x12DBD6,"竦塵ｺﾉｻﾉﾉﾉｻﾉo","[UNTRANSLATED]"
s_005182,Alshark (System disk).hdm,0x12DC16,"竦塵ﾊｬﾋｬｬｬﾋｱo","[UNTRANSLATED]"
s_005185,Alshark (System disk).hdm,0x12E05D,"雛ｱｱ≒/j.xyxy.j/厨","[UNTRANSLATED]"
s_005186,Alshark (System disk).hdm,0x12E09C,"籔ｾssrﾖ/o/JﾔJﾔ/o/厨","[UNTRANSLATED]"
s_005187,Alshark (System disk).hdm,0x12E15D,"雛ｱｱ≒/j.mDEn.j/厨","[UNTRANSLATED]"
s_005188,Alshark (System disk).hdm,0x12E1DD,"雛ｱｱ≒/j/mDEn/j/厨","[UNTRANSLATED]"
s_005190,Alshark (System disk).hdm,0x12EEF8,"災ｽHmH鋿","[UNTRANSLATED]"
s_005191,Alshark (System disk).hdm,0x12F0F4,"楳鄲}ﾐｷHｽh@R","[UNTRANSLATED]"
s_005194,Alshark (System disk).hdm,0x12FBE0,"疳ﾓ瑣､,","[UNTRANSLATED]"
s_005195,Alshark (Opening disk).hdm,0x0D0AC3,"でﾓ‥‥だｯﾃ‥‥‥@! ﾁｮｯﾄ、シオン。 何ﾄｶﾅﾝﾅｲﾉ？@! ｺﾉﾏﾏじｬｱ、ｱﾅﾀﾉｵ父ｻﾝﾓ   @ 一緒ﾆ殺ｻﾚﾁｬｳﾉﾖ！！」!_","But... Sion! You've got to do something! If we don't, your father will be killed too!"
s_005196,Alshark (Opening disk).hdm,0x0D0A43,"お父さま‥‥‥‥!@ シオン、!お父さま達が捕ﾏｯﾃﾙ」!_","[UNTRANSLATED]"
s_005197,Alshark (Opening disk).hdm,0x0D0EF9,"急げ！！@! アルシャークﾊ、ｿｳ遠ｸﾍﾊ行ｯﾃｲﾅｲﾊずだ」!#O#DA+","Hurry! The Alshark can't have gotten far!"
s_005198,Alshark (Opening disk).hdm,0x0D1A97,"急げ！！@!アルシャークﾊ、ｿｳ遠ｸﾍﾊ行ｯﾃｲﾅｲﾊずだ」!#DA+","Hurry! The Alshark can't have gotten far!"
s_005199,Alshark (Opening disk).hdm,0x0D0B32,"落ﾁ着ｲﾃ、ショーコ。!@ ﾏだ、殺ｻﾚﾙﾄ決ﾏｯﾀﾜｹじｬﾅｲだﾛｳ」!_","[UNTRANSLATED]"
s_005200,Alshark (Opening disk).hdm,0x0D1B33,"落ﾁ着ｲﾃ、ショーコ。!@ﾏだ、殺ｻﾚﾙﾄ決ﾏｯﾀﾜｹじｬﾅｲだﾛｳ」!_","[UNTRANSLATED]"
s_005201,Alshark (Opening disk).hdm,0x0D07CC,"シオンﾄショーコﾊ、   @岩陰ﾆ身ｦﾋｿﾒﾃ様子ｦｳｶがｯﾀ。!@ ２人ﾉ父親ﾀﾁｦ含ﾑ調査隊ﾉ面々ﾓ @ｿﾉ現場ﾍ来ﾃｲﾙﾊずだｯﾀ。!_","Sion and Shoko took cover. The survey team—including both their fathers—was supposed to be here."
s_005202,Alshark (Opening disk).hdm,0x0D08CA,"連邦軍ﾉ船ｶｼﾗ。!@ でﾓ、見慣ﾚﾅｲタイプﾖﾈ」!_","[UNTRANSLATED]"
s_005203,Alshark (Opening disk).hdm,0x0D0E5F,"無慈悲ﾅﾙ銃声が３発、峡谷ﾆｺだﾏｽﾙ。!@ シオンﾄショーコﾊ、声ｦｱげﾙｺﾄﾓでｷﾅｶｯﾀ!!_","[UNTRANSLATED]"
