id,disk,offsetHex,jp,old_en,new_en,method,confidence
s_001009,Alshark (System disk).hdm,0x07DA6F,"でﾓ、スクラップで出来ﾃﾙﾝでｼｮ？@安全ﾅﾉｶｼﾗ・・・0_4$","[UNTRANSLATED]","It's made of SCRAP... Are you sure it's safe?",byId,1.00
s_001011,Alshark (System disk).hdm,0x07DB88,"次ﾊ、惑星サチﾈ。@帝国ﾉ開発ｼﾀ新型エンジンｦ@手ﾆ入ﾚﾆ行ｸﾝでｼｮ。0_4$","[UNTRANSLATED]","Next up: Planet Sachi. We're there for the Empire's new engine, right?",byId,1.00
s_001014,Alshark (System disk).hdm,0x07DD7E,"徹底的ﾆ帝国ﾉ@施設ｦ叩ｲﾃﾔﾙ！@ﾏずﾊ、惑星ヨスヌｦ攻ﾒﾙぞ！0_4$","[UNTRANSLATED]","We'll crush every Imperial facility! First, we hit Yosnu!",byId,1.00
s_001016,Alshark (System disk).hdm,0x07DF3F,"ゾリアスﾉ人達ｯﾃ、ﾜｹﾉﾜｶﾝﾅｲ宗教ﾆ入ﾚｻｾﾗﾚﾃ、@毎日、本当ﾆ悲惨ﾅ生活ｦｵｸｯﾃﾙ。0_4$","[UNTRANSLATED]","The Zolius people are forced into some weird cult, living in constant misery.",byId,1.00
s_001017,Alshark (System disk).hdm,0x07E377,"が、髪ｦｶｷｱげﾙﾄ、6ｿﾉ額ﾆﾊ宿業ﾉ証が刻ﾐｺﾏﾚ6ﾃｲﾀ。0_6大ｷｻｺｿ小ｻｲﾓﾉﾉ、@6ﾊｯｷﾘｿﾚﾄ分ｶﾙゾリアスﾉ6角が。0_4$","[UNTRANSLATED]","She brushed back her hair, revealing the mark of her fate: small, but unmistakable Zolius horns.",byId,1.00
s_001018,Alshark (System disk).hdm,0x07E3D8,"母ﾉ名ﾊ、ファラ。@私ｦ惑星マｰズﾉ片田舎ﾉ病院で産ﾐ落ﾄｼ、死ﾝだ。0_4$","[UNTRANSLATED]","My mother, Fara, died when I was born. In some backwater Mars hospital.",byId,1.00
s_001020,Alshark (System disk).hdm,0x07E4D8,"私が、１６才ﾉ誕生日ｦ迎ｴﾀ日軍ﾉ研究所ﾆ連ﾚﾃｲｷ、体ｦ@改造ｼﾀﾉだ。@女ミュｰタント戦士ﾄｼﾃﾅ。0_4$","[UNTRANSLATED]","On my 16th birthday, the army took me. They experimented on me, made me a mutant warrior.",byId,1.00
s_001021,Alshark (System disk).hdm,0x07E57D,"ゾリアス人ｯﾃﾉﾊ、ﾓﾄﾓﾄが王政ﾉ種族でﾈ。@蟻ﾔ蜂ﾉﾖｳﾆ、王族ﾉ血ｯﾃ@ｲｳﾉがｱﾙﾉｻ。0_4$","[UNTRANSLATED]","The Zolius are like a hive. A monarchy, ruled by a single royal bloodline.",byId,1.00
s_001024,Alshark (System disk).hdm,0x07E6E5,"上げﾃｸﾙﾓﾉ6ｦ必死ﾆｺﾗｴ、ｺｺﾏで一気ﾆ6ｼｬべｯﾀ。0@6ｿｼﾃ、最後ﾉ言葉ｦ吐ｷ捨ﾃﾙ6ﾖｳﾆﾂぶﾔｲﾀ。0_4$","[UNTRANSLATED]","Holding back bile, she spoke in a rush. Then, she spat out her final words.",byId,1.00
s_001025,Alshark (System disk).hdm,0x07E73A,"が、私ﾉ致命的ﾅ弱点ﾅﾉだ0私ﾊ、ゾリアス帝国ﾉ王族ﾆ対ｼ戦ｲｦ挑ﾑｺﾄがでｷﾅｲﾉだ。0_6$","[UNTRANSLATED]","But that's my fatal flaw... I'm powerless against the Zolius royal family.",byId,1.00
s_001026,Alshark (System disk).hdm,0x07E785,"達ﾊ、愕然ﾄｼﾀ。0_6ゾリアス帝国ﾆ立ﾁ向ｶｳ数少ﾅ6ｲ味方ﾉ、ｼｶﾓ最ﾓ頼ﾘﾆｼﾃ6ｲﾀﾊずﾉ$","[UNTRANSLATED]","We were floored. Our strongest ally against the Zolius Empire...",byId,1.00
s_001029,Alshark (System disk).hdm,0x07EC70,"秘力ﾉ奥義ｦ手ﾆｲﾚﾃ、一難@去ｯﾀﾄ思ｯﾀﾗ、次々ﾄ問題が生じﾃｸﾙﾅﾝﾃ‥‥。0_4$","[UNTRANSLATED]","It's always something! We solve one problem, and two more pop up.",byId,1.00
s_001032,Alshark (System disk).hdm,0x07F187,"俺が、見張ﾘｦ殴ﾘ飛ばｽｶﾗ、ｿﾉ隙ﾆ、一気ﾆアトライアﾍ@乗ﾘ込ﾑﾝだ。0_4$","[UNTRANSLATED]","I'll deck the guard. That's your cue to make a break for the Atlia.",byId,1.00
s_001036,Alshark (System disk).hdm,0x07F403,"地下酒場ﾉ男が言ｯﾃﾀ話だが、ザｰテｯﾃ野郎ﾉ所ﾍ@行ｯﾃﾐﾅｲｶ？0_4$","[UNTRANSLATED]","A guy at the bar mentioned Zate. Let's go pay him a visit.",byId,1.00
s_001037,Alshark (System disk).hdm,0x07F4B4,"宮殿ﾅﾝｶﾖﾘﾓ、@ウュルトリア見物ﾉ方が好ｷﾅﾝじｬｹどﾅｧ。0_4$","[UNTRANSLATED]","Seein' the sights of Ulyria beats this palace any day.",byId,1.00
s_001038,Alshark (System disk).hdm,0x07F831,"惑星ヒュリスﾈｪ‥‥0@ﾓｳ迷ｳﾉﾊｲﾔだｶﾗ、@ハンドサテライトｦﾀｯｸｻﾝ@買ｯﾃｷﾏｼｮｳﾈ。","[UNTRANSLATED]","Planet Hyulis... I don't want to get lost. Let's buy lots of Hand Satellites.",byId,1.00
s_001043,Alshark (System disk).hdm,0x080558,"今度ﾓ、ウェルダｻﾝﾔジョｰ@ｵじ様ﾊ、試練ﾆ入ｯﾃｲｸｺﾄがでｷﾅｲﾉｶｼﾗ。0_4$","[UNTRANSLATED]","So Werda and Scrap Joe can't enter the trial this time, either?",byId,1.00
s_001044,Alshark (System disk).hdm,0x080888,"ごﾒﾝﾅｻｲ。@最近、ウェルダｻﾝｯﾃ、ｼｬべﾘｶﾀが、ｵじ様ﾆ似ﾃｷﾀｶﾅｯﾃ・・・0_4$","[UNTRANSLATED]","Sorry... It's just, Werda is starting to sound an awful lot like Joe.",byId,1.00
s_001047,Alshark (System disk).hdm,0x080B9B,"バｰツｯﾃ男ﾊ、昔、俺が@メカニックﾉ修行ｦｼﾃｲﾀ頃ﾉ仲間でﾅｧ。0_4$","[UNTRANSLATED]","Barts and I go way back. We trained as mechanics together.",byId,1.00
s_001049,Alshark (System disk).hdm,0x080C85,"ウュリア人ﾉ寿命が、ｲｸﾗ長ｲｯﾃｲｯﾃﾓ、１５０歳ぐﾗｲ@ﾏでｼｶ生ｷﾗﾚﾅｲﾊずだｼ。0_4$","[UNTRANSLATED]","They say Ulyrians live long, but even they only make it to about 150.",byId,1.00
s_001051,Alshark (System disk).hdm,0x080D95,"でﾓ、ウュリアﾊ、ゾリアスﾄ@交戦状態ﾆ入ｯﾃｲﾃ、マｰズ@ｶﾗﾉ星間バスﾊでﾃｲﾅｲﾜ。0_4$","[UNTRANSLATED]","But Ulyria's at war with the Zolius Empire, so no starliners from Mars.",byId,1.00
s_001052,Alshark (System disk).hdm,0x080E0D,"でﾓ、ラミュｰ・コセﾉｺﾄｦ@探ﾙﾀﾒﾆﾊ、どﾝﾅ方法ｦ@使ｯﾃでﾓ、ウュリア王国ﾆ行ｸｼｶﾅｲﾜ。0_6$","[UNTRANSLATED]","Still, we have to get to the Ulyria Kingdom to find Eele-Kose. By any means.",byId,1.00
s_001053,Alshark (System disk).hdm,0x080EE3,"アトライアだﾖ。@ア・ト・ラ・イ・ア！！@盗ﾝじﾏｴば、簡単じｬﾅｲｶ。0_4$","[UNTRANSLATED]","The Atlia. A-T-L-I-A!! The easiest way is to just steal it!",byId,1.00
s_001055,Alshark (System disk).hdm,0x0812A0,"馬鹿ｶ、ｵﾏｴﾊ！@ﾏだ、トｰミュｦﾌﾝじばﾙｯﾃ大仕事が残ｯﾃﾙだﾛｳが！0_4$","[UNTRANSLATED]","Are you nuts?! We've still got the huge job of capturing Tomyu!",byId,1.00
s_001057,Alshark (System disk).hdm,0x0818CA,"どｳﾔﾗ、モンスタｰﾊエイブﾄ呼ばﾚﾄﾙﾖｳだﾅ。@数でﾃｺﾗﾚﾀﾗ、ｶﾅﾘ苦戦ｼｿｳだﾜｲ。0_4$","[UNTRANSLATED]","So they call these monsters 'Abe', eh? We're toast if they attack in a pack.",byId,1.00
s_001061,Alshark (System disk).hdm,0x081E91,"ドゥムナﾉ秘力ｦ手ﾆ入ﾚﾙﾄ@ｲｯﾃﾓ、３００年以上ﾓ昔ﾆ@死ﾝじﾏｯﾀ奴ﾉｺﾄﾅﾝｶ、@調べﾖｳがﾈｪじｬﾈｪｶ。0_4$","[UNTRANSLATED]","So we need We-Dumnah's power? The guy died 300 years ago! How're we gonna find it?",byId,1.00
s_001062,Alshark (System disk).hdm,0x081EEA,"ラシャ大陸ﾉベギｰﾉ町ﾆ、@ドゥムナﾉｺﾄﾆ詳ｼｲ歴史学者がｲﾙﾗｼｲﾜ。0_4$","[UNTRANSLATED]","I heard there's a historian in Beggy who knows about We-Dumnah.",byId,1.00
s_001065,Alshark (System disk).hdm,0x0830B9,"ナビゲｰタﾊ、私ﾆ任ｾﾃ！@0でﾓ、サブ・パイロットがカルじｬ、ｱﾅﾀがｼｯｶﾘｽﾙｼｶﾅｲﾜﾈ。0_がﾝばｯﾃﾈ、$","[UNTRANSLATED]","I'll handle navigation! But with Kal as your co-pilot, you'd better stay sharp!",byId,1.00
s_001071,Alshark (System disk).hdm,0x0834AE,"びびｯﾃﾔがﾝだﾖ！@ﾏずﾊ、Ｗ５０５星系ﾉ@ウュルトリアﾍ行ｯﾃﾐﾙｼｶ@ﾈｪだﾛｳが！","[UNTRANSLATED]","He's chicken! First, let's head for Wurtria in the W505 system!",byId,1.00
s_001076,Alshark (System disk).hdm,0x083A25,"ずﾊ、ブラッジだ。@ｺｲﾂﾊ、強力ﾅ新型エンジンだぜ。0_4$","[UNTRANSLATED]","First up, the Bradge. It's a powerful new engine.",byId,1.00
s_001077,Alshark (System disk).hdm,0x083A9D,"次が、ゲブレス砲だ。@ラッセルガイヤｰﾉ装甲ｦ打ﾁ@抜ｹﾙﾖｳ改良ｦ加ｴﾃｱﾙ。0_4$","[UNTRANSLATED]","Next, the Gebles Cannon. It'll punch right through the Russelgaia's armor.",byId,1.00
s_001078,Alshark (System disk).hdm,0x0877B9,"兵士ﾉ言葉が終ﾜﾙ6前ﾆ行動ｦ起ｺｼﾃｲﾀ。@6兵士ﾊ、痛ﾐｦ感じﾙ間ﾓﾅｸ@6通路ﾆ横ﾀﾜﾘ、蛋`","[UNTRANSLATED]","He acted before the soldier could speak. The man hit the floor, feeling no pain.",byId,1.00
s_001079,Alshark (System disk).hdm,0x051D88,"じ様！！死ﾝじｬだﾒ！@ｱｱ、ｵ父様・・・ﾅぜ、ｺﾝﾅ・・・。0_4$","[UNTRANSLATED]","Father! Don't leave me! Oh, why... why did this happen?",byId,1.00
s_001082,Alshark (System disk).hdm,0x0530CA,"私、ﾅﾝﾃ言ｯﾃｲｲﾉｶ。0@でﾓ、私ﾉｵ父様ｦ恨ﾏﾅｲで。ｺﾚﾆﾊ何ｶｷｯﾄ訳が・・・。0_4$","[UNTRANSLATED]","Please, don't hate my father! I know there's a reason for all this...",byId,1.00
s_001085,Alshark (System disk).hdm,0x054924,"じｬｱ、紹介ｼﾖｳ。@俺ﾉｶﾜｲｲ息子、@スクラップⅡ世号だ。0_4$","[UNTRANSLATED]","Allow me to introduce my pride and joy: Scrap the 2nd!",byId,1.00
s_001086,Alshark (System disk).hdm,0x054CB3,"ジョｰｵじｻﾝ！@ｱﾚﾊ、父ｻﾝ達ｦ殺ｼﾀゾリアス兵達ﾉ船だ。0_4$","[UNTRANSLATED]","Uncle Joe! That Zolius ship... they killed my father!",byId,1.00
s_001087,Alshark (System disk).hdm,0x055F08,"ず、私ﾉ船ﾆ乗ｯﾃﾓﾗｵｳｶ。司令部ﾆ連絡ｦｲﾚﾄｲﾀｶﾗ、救助隊ﾓｶｹﾂｹﾃｸﾙﾄﾊ思ｳがﾅ。0?I","[UNTRANSLATED]","Come aboard my ship. I've contacted command; a rescue team is en route.",byId,1.00
s_001088,Alshark (System disk).hdm,0x056741,"ベック・ゴｰギャンｯﾃﾉﾊ、@ｱﾝﾀｶ？@ﾓｼｿｳﾅﾗ、頼ﾐがｱﾙ。0_6男ﾊ、正面ﾆ立ｯﾀ$","[UNTRANSLATED]","You Beck Gaugain? If you are, I've got a favor to ask.",byId,1.00
s_001096,Alshark (System disk).hdm,0x060D1D,"達ﾊ、カｰマｦ打ﾁ倒ｼﾀ6ｶﾆ見ｴﾀ。0_6ｼｶｼ、ドゥムナﾉ宝珠ﾉ加護ﾉ6ﾅｲ$","[UNTRANSLATED]","It seemed Karma was beaten. But without We-Dumnah's Orb...",byId,1.00
s_001097,Alshark (System disk).hdm,0x062D9A,"だが、次ﾆ会ｳﾄｷﾊ、有無ｦ@言ﾜｻず、ｵﾏｴﾉ仲間ﾀﾁｦ@殺ｼﾃﾔﾙｶﾗﾅ！0_6ﾊﾀｼﾃ、ｿﾉ声ﾊ、走ﾘ去ﾙ@6$","[UNTRANSLATED]","Mark my words! The next time we meet, I'll kill every last one of your friends",byId,1.00
s_001100,Alshark (System disk).hdm,0x065A3E,"得体ﾉ知ﾚﾅｲ機械が、低ｲ稼動6音ｦ響ｶｾﾅがﾗ、動ｷ続ｹﾃｲ6ﾙ。0_4$","[UNTRANSLATED]","The strange machine continues its low, rhythmic hum.",byId,1.00
s_001102,Alshark (System disk).hdm,0x066D23,"今日ｶﾗ、カルﾓ共ﾆ戦ｳぞ。@ﾜｼが、腕ﾆﾖﾘｦｶｹﾃ、@パワｰアップｼﾃﾔｯﾀｶﾗﾉｫ0_4$","[UNTRANSLATED]","Kal's joining the fight! I souped him up myself, you know.",byId,1.00
s_001103,Alshark (System disk).hdm,0x06739A,"でﾊ、ヤｰクｰﾄコルレルﾉ試練ｦ抜ｹﾃｷﾀ方だｹ、ｺﾁﾗﾍ@どｳぞ。0?C","[UNTRANSLATED]","Passed the trials of Yaku and Korureru? This way.",byId,1.00
s_001104,Alshark (System disk).hdm,0x0697AF,"ダブルでｼﾀﾗ、ﾕｯｸﾘﾄ@ｵ休ﾐでｷﾏｽﾖ。@宿泊料ﾊ、１５０クレジットﾄ@ﾅｯﾃｵﾘﾏｽ。","[UNTRANSLATED]","A double room will let you rest easy. That'll be 150 CREDIT.",byId,1.00
s_001105,Alshark (System disk).hdm,0x069D37,"良ｶﾛｳ。@命だｹﾊ、助ｹﾃﾔﾙ。@だが、降伏ｽﾙﾅﾗば、ﾏずﾊ@武器ｦ捨ﾃﾙｺﾄだ。0_6$","[UNTRANSLATED]","Fine. I'll let you live. But if you surrender, drop your weapons first.",byId,1.00
s_001110,Alshark (System disk).hdm,0x06E283,"達ﾉ方ﾍ振ﾘ6ｶｴｯﾀ。0_4$
5ﾄｲｳｺﾄだ。@ｵﾏｴ達ﾆﾊ、ザｰテｦ捕ﾗｴﾃｷﾃﾓﾗｵｳ。0_4$
5ｻﾃ、人質ﾆ残ｯﾃﾓﾗｳ者だが‥‥0_4$","[UNTRANSLATED]","So, here's the plan. You bring me Zate. And to ensure you do... I'll be keeping one of you.",byId,1.00
s_001111,Alshark (System disk).hdm,0x06E596,"でﾊ、初代国王ラミュｰ・コセﾆﾂｲﾃ、知ｯﾃｵﾗﾚﾙｺﾄｦ@教ｴﾃ頂ｷﾀｲ。0_4$","[UNTRANSLATED]","Tell me what you know of the first king, Ramuh Kose.",byId,1.00
s_001112,Alshark (System disk).hdm,0x06F330,"確ｶﾆ、正義ｦ主張ｽﾙラルアﾆﾄｯﾃ、ｺﾉ話ﾊ耳が痛ｲｶﾓｼﾚﾝ。@じｬが‥‥0_4$","[UNTRANSLATED]","For a champion of justice like Larua, this truth may sting. But...",byId,1.00
s_001116,Alshark (System disk).hdm,0x074742,"達ｦ‥‥ｱﾉ‥忌々ｼｲサリバンﾆ‥‥殺ﾗｾﾙ‥ｺﾄﾆ‥ﾅﾙﾄﾊ‥‥0@口惜ｼｲぞ‥‥‥。0_4ビｰスト・$","[UNTRANSLATED]","To be forced to let... that damned Sullivan... have the honor of killing you... Argh...",byId,1.00
s_001118,Alshark (System disk).hdm,0x07550E,"ヒルジャホテル5でﾊ、ｵ部屋ﾉ方ﾆご案内ｲﾀｼﾏｽ。0?C","[UNTRANSLATED]","Welcome to the Hiruja Hotel. Right this way.",byId,1.00
s_001119,Alshark (System disk).hdm,0x075D0A,"手ｦﾂｹﾙﾉﾊアトライアﾆ戻ｯﾃｶﾗだﾅ。0_3ザイザｰ原石6ｦ手ﾆｲﾚﾀ。0_4$","[UNTRANSLATED]","Let's work on this back on the Atlia. Got 6 Zaiser Ore.",byId,1.00
s_001120,Alshark (System disk).hdm,0x078217,"舞台ﾉ上でﾊ、ダンサｰが派手ﾅ6振ﾘ付ｹで踊ｯﾃｲﾙ。0_4$","[UNTRANSLATED]","A dancer's flashy moves light up the stage.",byId,1.00
s_001121,Alshark (System disk).hdm,0x07C1A3,"キｰがｱﾚば、ｷｯﾄ超重力シｰルドﾉ照射ｦ止ﾒﾙｺﾄが@でｷﾙﾉﾖ。0_4$","[UNTRANSLATED]","With the key, we can shut down the gravity shield!",byId,1.00
s_001122,Alshark (System disk).hdm,0x07C267,"俺ﾉ計算じｬｱ、ｿﾛｿﾛ@ラッセルガイヤｰが動ｷ出ｽ。0_4$","[UNTRANSLATED]","By my count, the Russelgaia's about to move.",byId,1.00
s_001126,Alshark (System disk).hdm,0x07E055,"親父ﾊ、カｰマﾆ@乗ｯ取ﾗﾚﾁﾏｯﾃﾙﾝだ。@ｱﾉ時だｯﾃ、娘ﾉｵﾏｴﾏで@殺ｿｳﾄｼﾀﾝだぞ！0_4$","[UNTRANSLATED]","That's not your father, it's Jagma! He tried to kill you!",byId,1.00
s_001127,Alshark (System disk).hdm,0x07E419,"私ﾊ、奇形児ﾄｼﾃ生ﾏﾚ、@ﾎﾄﾝど生ｷﾃｲﾙﾉが不思議ﾅ状態だｯﾀﾗｼｲ。0_4$","[UNTRANSLATED]","I was born a mutant. It was a miracle I even survived.",byId,1.00
s_001128,Alshark (System disk).hdm,0x07E542,"だが、連邦ﾆﾓ誤算がｱｯﾀ。@ｿﾚが、ゾリアスﾉ血ｯﾃﾔﾂだｯﾀﾉｻ。0_4$","[UNTRANSLATED]","But the Federation made one fatal error: our Zolius blood.",byId,1.00
s_001129,Alshark (System disk).hdm,0x07E67A,"反抗ｽﾙｺﾄﾊ、言葉でﾊ言ｲ@表ｽｺﾄがでｷﾅｲﾖｳﾅ苦ｼﾐが自分ﾆ返ｯﾃｸﾙｺﾄﾆﾅﾙ。0_4$","[UNTRANSLATED]","Resist, and you will suffer in ways you cannot imagine.",byId,1.00
s_001130,Alshark (System disk).hdm,0x07F343,"どｳｼﾀﾓﾝｶﾉｫ。@王国ﾉ首都ウュルトリア見物ﾄ@でﾓｼｬﾚｺﾑｶ。0_4$","[UNTRANSLATED]","Now what... Might as well go sightseeing in the capital.",byId,1.00
s_001146,Alshark (System disk).hdm,0x054A1D,"どｲﾂﾓｺｲﾂﾓ！0_ｺﾉ俺ﾉﾂｹﾀ名前が気ﾆ入ﾗﾈｪｯﾃﾉｶｨ。@ｱｱ、分ｶｯﾀﾖ。@じｬｱ、好ｷﾅ名前ｦﾂｹﾃﾓﾗｵｳじｬﾈｪｶ！！0_4$","[UNTRANSLATED]","What, you don't like the name I gave her? Fine! I get it! You can name the blasted thing yourself",byId,1.00
s_001147,Alshark (System disk).hdm,0x0557D9,"数瞬後、エアロックｦ吹ｷ飛ばｼ6ﾃ、ｱｲﾂが入ｯﾃｷﾀ。0?I","[UNTRANSLATED]","He blasted through the airlock just moments later.",byId,1.00
s_001150,Alshark (System disk).hdm,0x0581BC,"ホｰ、ホッホッホッ。@ﾖｳｺｿ、要塞バルバスﾍ。0_4$","[UNTRANSLATED]","Hah hah hah! Welcome to Fortress Barbas.",byId,1.00
s_001152,Alshark (System disk).hdm,0x0589A5,"バカﾅ‥‥ﾅぜ、私ﾉ精神波が効ｶﾅｲﾉだ！！0_6ｿﾚﾏで、苦ｼﾐﾆﾓがｲﾃｲﾀ6$","[UNTRANSLATED]","Impossible! He was in agony... Why don't my powers work?!",byId,1.00
s_001165,Alshark (System disk).hdm,0x061B50,"全ﾃｦ話ｿｳﾄｼﾃ、6思ｲﾄどﾏｯﾀ。@6マントﾉｺﾄﾊ、自分ﾉ胸ﾆだｹ6ｼﾏｯﾃｵｺｳﾄ考ｴﾀﾉでｱﾙ0_4$","[UNTRANSLATED]","He almost told them the truth, but stopped. The cloak's secret was his alone.",byId,1.00
s_001168,Alshark (System disk).hdm,0x06281C,"母ｻﾝ、俺ﾊ信じﾙﾖ。@ｱﾉ時、マモンｵじｻﾝが、@ｵｶｼｸﾅｯﾃｼﾏｯﾀﾉﾓ、@ｷｯﾄ・・・0_4$","[UNTRANSLATED]","Mom, I believe it. And when Uncle Mamon snapped... it must have been...",byId,1.00
s_001169,Alshark (System disk).hdm,0x062CFA,"達ﾉ目ｦ@6貫ｷ、ｿﾉ物体が閃光弾でｱｯﾀ6ｺﾄｦ彼ﾗﾆ思ｲ知ﾗｾﾀ。0_6ｼｶｼ、$","[UNTRANSLATED]","A blinding flash seared their eyes--a flashbang!",byId,1.00
s_001170,Alshark (System disk).hdm,0x064675,"アイテムショップ5ｲﾗｯｼｬｲﾏｾ。@何が、必要でｽｶ？0?N","[UNTRANSLATED]","Welcome to the Item Shop! What'll it be?",byId,1.00
s_001173,Alshark (System disk).hdm,0x068619,"で、是非、余ﾆ力ｦ貸ｼﾃ@ﾓﾗｲﾀｲﾉだ。@でｷﾙｺﾄﾅﾗ、父イｰル王ｦ@討ｯﾃﾓﾗｴﾇｶ。0_4$","[UNTRANSLATED]","I require your aid. You must defeat my father, King Eele-Kose.",byId,1.00
s_001175,Alshark (System disk).hdm,0x069BF5,"達ﾊ、空気ﾉ焦げﾙ臭ｲが6ｼﾀﾖｳﾅ気がｼﾀ。0_6が、$
ﾊ、ｿﾚｻｴﾓ@6避ｹﾀ。0_6戦慄ｽﾙ$","[UNTRANSLATED]","The air sizzled... but he dodged it. His attacker was horrified.",byId,1.00
s_001176,Alshark (System disk).hdm,0x069C6B,"待ﾃｨ！0_6２人ﾉ動ｷが止ﾏｯﾀ。@6$
ﾉレイソｰドﾊ、@6ｱﾄ数ミリで、$","[UNTRANSLATED]","Wait! They froze. His Raysword was a hair's breadth away.",byId,1.00
s_001177,Alshark (System disk).hdm,0x06A614,"若者5ｸｯｿｰ！@ｾｯｶｸ、ｵ金ｦ貯ﾒﾃ買ｯﾀ@氷上車ｦロボットﾆ壊ｻﾚﾃ@ｼﾏｯﾀ。","[UNTRANSLATED]","Damn! A robot wrecked the ice-skimmer I saved up for!",byId,1.00
s_001179,Alshark (System disk).hdm,0x06AA8B,"じｬｱ、俺ﾊ帰ﾙﾖ。@俺ﾉ家ﾊ、ｺﾉ町ﾉ北西ﾉ角だｶﾗ、暇がｱｯﾀﾗ寄ｯﾃﾐﾃｸﾚ0?I","[UNTRANSLATED]","I'm heading home. I live in the NW corner of town. Drop by.",byId,1.00
s_001181,Alshark (System disk).hdm,0x06B8E2,"司政官ﾉ任務ｦ代ﾜﾘﾆ果ﾀｼﾃｸﾚﾀﾗｼｲﾅ。0@だが、特別扱ｲﾊｼﾅｲｶﾗ、@ｿﾉﾂﾓﾘでｲﾛ。","[UNTRANSLATED]","I hear you filled in for the administrator. Don't expect a medal.",byId,1.00
s_001184,Alshark (System disk).hdm,0x06F2BC,"話ﾊ、ｲずﾚﾊ他ﾉ者ﾆﾓ分ｶﾙｺﾄ故、ｲﾏ話ｼﾃｵｸべｷｺﾄﾄ思ｳが‥‥@如何ｶﾉ？0_6ｲｯﾀｲ何ﾉｺﾄﾅﾉｶ、$","[UNTRANSLATED]","The truth will come out. I'll tell you now... (What is this about?)",byId,1.00
s_001185,Alshark (System disk).hdm,0x06F38D,"ば、マｰズ人ﾉ源流。@ｽﾅﾜﾁ、本来ﾉ母星ｦラルアﾄｲｳ。0_4$","[UNTRANSLATED]","The Martians' true origin... a planet called Ralua.",byId,1.00
s_001186,Alshark (System disk).hdm,0x06F41F,"マｰズ人ﾄﾊﾅｧ、創ﾗﾚｼ者@ﾅﾉﾖ。@ラルアﾆﾖｯﾃﾅｧ。0_6ｺﾉ爺ｻﾝﾊ、ｲｯﾀｲ何ｦ@6ｼｬべｯﾃﾔがﾙﾝだ？@6$","[UNTRANSLATED]","The Martians were created... by Ralua. (What is this geezer on about?)",byId,1.00
s_001190,Alshark (System disk).hdm,0x070943,"誰だ？0_4$
5失礼ｼﾀ。@私ﾊ、ウュリア王ﾆ仕ｴﾙ者で、$","[UNTRANSLATED]","Who's there? ...Ah, forgive me. I serve Ulyria.",byId,1.00
s_001194,Alshark (System disk).hdm,0x0724F0,"アトライアﾆ戻ｯﾃどｳｽﾙ！0@時間がﾅｲ！@急ぐﾝだ！！0?I","[UNTRANSLATED]","Forget the Atlia! We have no time! Go, go, go!",byId,1.00
s_001195,Alshark (System disk).hdm,0x0739A2,"ゾリアス帝国ﾉ秘密兵器6工場だｯﾀ。0_4$","[UNTRANSLATED]","A Zolius Empire secret weapon factory.",byId,1.00
s_001199,Alshark (System disk).hdm,0x0754A7,"ウュリアﾉ男5ｺﾉ惑星ﾉ伝説？！@ｿﾝﾅﾉ信じﾁｬｲﾈｪﾖ。@ばｶばｶｼｲ！","[UNTRANSLATED]","This planet's legend?! What a load of garbage",byId,1.00
s_001200,Alshark (System disk).hdm,0x0764CA,"私ﾆ‥‥何ｦｲｯﾃﾓ‥‥無駄ﾅｺﾄだ。@君達ﾊ‥‥ｺｺで‥私ﾄ‥一緒ﾆ死ﾇﾉ‥‥‥だｶﾗ‥‥‥0_4$","[UNTRANSLATED]","Say what you will... it's useless. You're all dying... right here... with me...",byId,1.00
s_001206,Alshark (System disk).hdm,0x07C518,"理由ﾊﾖｸﾜｶﾗﾝが、どｳﾓ@ｺﾉザイザｰ鉱ﾉ破片ﾆ反応ｼﾄﾙﾖｳじｬ。0_4$","[UNTRANSLATED]","Beats me why, but it's reacting to this Zaiser ore.",byId,1.00
s_001210,Alshark (System disk).hdm,0x07DAA4,"嬢ﾁｬﾝ、ｿﾘｬｱﾅｲだﾛ。ｺﾉ天才が造ｯﾀﾝだｶﾗ、@ｿﾘｬｱスゲエ船ﾅﾝだぜ。0_4$","[UNTRANSLATED]","What're you talkin' about? I'm a genius! This ship's a work of art!",byId,1.00
s_001211,Alshark (System disk).hdm,0x07EE1B,"だがﾅｧ、ｺﾚだｹﾊ心ﾆ命じﾃｵｹ。@ｵﾏｴﾊ、男ﾅﾝじｬｨ！@男ﾄｼﾃ恥じﾅｲ生ｷ方ｦｾｲ！0_4$","[UNTRANSLATED]","But remember this: You're a man now! So live a life you can be proud of!",byId,1.00
s_001213,Alshark (System disk).hdm,0x07F5F6,"面倒ﾅｺﾄﾆﾅｯﾃｷﾀﾜｨ。@じｬｶﾗ、ウュルトリア見物ｼﾃｲﾚば良ｶｯﾀﾓﾉｦ‥‥0_4$","[UNTRANSLATED]","What a mess... We should've just gone sightseeing in Ulyria.",byId,1.00
